county,candidate,votes
Wayne,Joe Schriner,0
Wayne,Joseph R. Biden,213
Wayne,Kasey Wells,0
Wayne,Mitchell Williams,0
Wayne,Randall F,0
Wayne,Shawn Howard,0
Wayne,Valerie Mccray,0
Wayne,Abram Loeb,0
Wayne,Brian Carroll,0
Wayne,Christopher Stried,0
Wayne,Deborah Rouse,0
Wayne,Donald J. Trump,111
Wayne,Howie Hawkins,0
Wayne,James L Johnson Jr.,0
Wayne,Jo Jorgensen,3
Wayne,Joe Schriner,0
Wayne,Joseph R. Biden,75
Wayne,Kasey Wells,0
Wayne,Mitchell Williams,0
Wayne,Randall F,0
Wayne,Shawn Howard,0
Wayne,Valerie Mccray,0
Wayne,Abram Loeb,0
Wayne,Brian Carroll,0
Wayne,Christopher Stried,0
Wayne,Deborah Rouse,0
Wayne,Donald J. Trump,204
Wayne,Howie Hawkins,1
Wayne,James L Johnson Jr.,0
Wayne,Jo Jorgensen,6
Wayne,Joe Schriner,0
Wayne,Joseph R. Biden,184
Wayne,Kasey Wells,0
Wayne,Mitchell Williams,0
Wayne,Randall F,0
Wayne,Shawn Howard,0
Wayne,Valerie Mccray,0
Wayne,Abram Loeb,0
Wayne,Brian Carroll,0
Wayne,Christopher Stried,0
Wayne,Deborah Rouse,0
Wayne,Donald J. Trump,75
Wayne,Howie Hawkins,0
Wayne,James L Johnson Jr.,0
Wayne,Jo Jorgensen,3
Wayne,Joe Schriner,0
Wayne,Joseph R. Biden,153
Wayne,Kasey Wells,0
Wayne,Mitchell Williams,0
Wayne,Randall F,0
Wayne,Shawn Howard,0
Wayne,Valerie Mccray,0
Wayne,Abram Loeb,0
Wayne,Brian Carroll,0
Wayne,Christopher Stried,0
Wayne,Deborah Rouse,0
Wayne,Donald J. Trump,270
Wayne,Howie Hawkins,0
Wayne,James L Johnson Jr.,0
Wayne,Jo Jorgensen,6
Wayne,Joe Schriner,0
Wayne,Joseph R. Biden,186
Wayne,Kasey Wells,0
Wayne,Mitchell Williams,0
Wayne,Randall F,0
Wayne,Shawn Howard,0
Wayne,Valerie Mccray,0
Wayne,Abram Loeb,0
Wayne,Brian Carroll,0
Wayne,Christopher Stried,0
Wayne,Deborah Rouse,0
Wayne,Donald J. Trump,285
Wayne,Howie Hawkins,0
Wayne,James L Johnson Jr.,0
Wayne,Jo Jorgensen,11
Wayne,Joe Schriner,0
Wayne,Joseph R. Biden,162
Wayne,Kasey Wells,0
Wayne,Mitchell Williams,0
Wayne,Randall F,0
Wayne,Shawn Howard,0
Wayne,Valerie Mccray,0
Wayne,Abram Loeb,0
Wayne,Brian Carroll,0
Wayne,Christopher Stried,0
Wayne,Deborah Rouse,0
Wayne,Donald J. Trump,0
Wayne,Howie Hawkins,0
Wayne,James L Johnson Jr.,0
Wayne,Jo Jorgensen,0
Wayne,Joe Schriner,0
Wayne,Joseph R. Biden,0
Wayne,Kasey Wells,0
Wayne,Mitchell Williams,0
Wayne,Randall F,0
Wayne,Shawn Howard,0
Wayne,Valerie Mccray,0
Wayne,Abram Loeb,0
Wayne,Brian Carroll,0
Wayne,Christopher Stried,0
Wayne,Deborah Rouse,0
Wayne,Donald J. Trump,267
Wayne,Howie Hawkins,0
Wayne,James L Johnson Jr.,0
Wayne,Jo Jorgensen,13
Wayne,Joe Schriner,0
Wayne,Joseph R. Biden,219
Wayne,Kasey Wells,0
Wayne,Mitchell Williams,0
Wayne,Randall F,0
Wayne,Shawn Howard,0
Wayne,Valerie Mccray,0
Wayne,Abram Loeb,0
Wayne,Brian Carroll,0
Wayne,Christopher Stried,0
Wayne,Deborah Rouse,0
Wayne,Donald J. Trump,322
Wayne,Howie Hawkins,0
Wayne,James L Johnson Jr.,0
Wayne,Jo Jorgensen,7
Wayne,Joe Schriner,0
Wayne,Joseph R. Biden,247
Wayne,Kasey Wells,0
Wayne,Mitchell Williams,0
Wayne,Randall F,0
Wayne,Shawn Howard,0
Wayne,Valerie Mccray,0
Wayne,Abram Loeb,0
Wayne,Brian Carroll,0
Wayne,Christopher Stried,0
Wayne,Deborah Rouse,0
Wayne,Donald J. Trump,268
Wayne,Howie Hawkins,0
Wayne,James L Johnson Jr.,0
Wayne,Jo Jorgensen,3
Wayne,Joe Schriner,0
Wayne,Joseph R. Biden,175
Wayne,Kasey Wells,0
Wayne,Mitchell Williams,0
Wayne,Randall F,0
Wayne,Shawn Howard,0
Wayne,Valerie Mccray,0
Wayne,Abram Loeb,0
Wayne,Brian Carroll,0
Wayne,Christopher Stried,0
Wayne,Deborah Rouse,0
Wayne,Donald J. Trump,199
Wayne,Howie Hawkins,0
Wayne,James L Johnson Jr.,0
Wayne,Jo Jorgensen,6
Wayne,Joe Schriner,0
Wayne,Joseph R. Biden,180
Wayne,Kasey Wells,0
Wayne,Mitchell Williams,0
Wayne,Randall F,0
Wayne,Shawn Howard,0
Wayne,Valerie Mccray,0
Wayne,Abram Loeb,0
Wayne,Brian Carroll,0
Wayne,Christopher Stried,0
Wayne,Deborah Rouse,0
Wayne,Donald J. Trump,120
Wayne,Howie Hawkins,0
Wayne,James L Johnson Jr.,0
Wayne,Jo Jorgensen,9
Wayne,Joe Schriner,0
Wayne,Joseph R. Biden,160
Wayne,Kasey Wells,0
Wayne,Mitchell Williams,0
Wayne,Randall F,0
Wayne,Shawn Howard,0
Wayne,Valerie Mccray,0
Wayne,Abram Loeb,0
Wayne,Brian Carroll,0
Wayne,Christopher Stried,0
Wayne,Deborah Rouse,0
Wayne,Donald J. Trump,148
Wayne,Howie Hawkins,0
Wayne,James L Johnson Jr.,0
Wayne,Jo Jorgensen,8
Wayne,Joe Schriner,0
Wayne,Joseph R. Biden,142
Wayne,Kasey Wells,0
Wayne,Mitchell Williams,0
Wayne,Randall F,0
Wayne,Shawn Howard,0
Wayne,Valerie Mccray,0
Wayne,Abram Loeb,0
Wayne,Brian Carroll,0
Wayne,Christopher Stried,0
Wayne,Deborah Rouse,0
Wayne,Donald J. Trump,324
Wayne,Howie Hawkins,0
Wayne,James L Johnson Jr.,0
Wayne,Jo Jorgensen,7
Wayne,Joe Schriner,0
Wayne,Joseph R. Biden,146
Wayne,Kasey Wells,0
Wayne,Mitchell Williams,0
Wayne,Randall F,0
Wayne,Shawn Howard,0
Wayne,Valerie Mccray,0
Wayne,Abram Loeb,0
Wayne,Brian Carroll,0
Wayne,Christopher Stried,0
Wayne,Deborah Rouse,0
Wayne,Donald J. Trump,336
Wayne,Howie Hawkins,1
Wayne,James L Johnson Jr.,0
Wayne,Jo Jorgensen,5
Wayne,Joe Schriner,0
Wayne,Joseph R. Biden,227
Wayne,Kasey Wells,0
Wayne,Mitchell Williams,0
Wayne,Randall F,0
Wayne,Shawn Howard,0
Wayne,Valerie Mccray,0
Wayne,Abram Loeb,0
Wayne,Brian Carroll,0
Wayne,Christopher Stried,0
Wayne,Deborah Rouse,0
Wayne,Donald J. Trump,233
Wayne,Howie Hawkins,0
Wayne,James L Johnson Jr.,0
Wayne,Jo Jorgensen,3
Wayne,Joe Schriner,0
Wayne,Joseph R. Biden,198
Wayne,Kasey Wells,0
Wayne,Mitchell Williams,0
Wayne,Randall F,0
Wayne,Shawn Howard,0
Wayne,Valerie Mccray,0
Wayne,Abram Loeb,0
Wayne,Brian Carroll,0
Wayne,Christopher Stried,0
Wayne,Deborah Rouse,0
Wayne,Donald J. Trump,344
Wayne,Howie Hawkins,0
Wayne,James L Johnson Jr.,0
Wayne,Jo Jorgensen,11
Wayne,Joe Schriner,0
Wayne,Joseph R. Biden,262
Wayne,Kasey Wells,0
Wayne,Mitchell Williams,0
Wayne,Randall F,0
Wayne,Shawn Howard,0
Wayne,Valerie Mccray,0
Wayne,Abram Loeb,0
Wayne,Brian Carroll,0
Wayne,Christopher Stried,0
Wayne,Deborah Rouse,0
Wayne,Donald J. Trump,264
Wayne,Howie Hawkins,1
Wayne,James L Johnson Jr.,0
Wayne,Jo Jorgensen,10
Wayne,Joe Schriner,0
Wayne,Joseph R. Biden,213
Wayne,Kasey Wells,0
Wayne,Mitchell Williams,0
Wayne,Randall F,0
Wayne,Shawn Howard,0
Wayne,Valerie Mccray,0
Wayne,Abram Loeb,0
Wayne,Brian Carroll,0
Wayne,Christopher Stried,0
Wayne,Deborah Rouse,0
Wayne,Donald J. Trump,118
Wayne,Howie Hawkins,0
Wayne,James L Johnson Jr.,0
Wayne,Jo Jorgensen,2
Wayne,Joe Schriner,0
Wayne,Joseph R. Biden,123
Wayne,Kasey Wells,0
Wayne,Mitchell Williams,0
Wayne,Randall F,0
Wayne,Shawn Howard,0
Wayne,Valerie Mccray,0
Wayne,Abram Loeb,0
Wayne,Brian Carroll,0
Wayne,Christopher Stried,0
Wayne,Deborah Rouse,0
Wayne,Donald J. Trump,271
Wayne,Howie Hawkins,0
Wayne,James L Johnson Jr.,0
Wayne,Jo Jorgensen,7
Wayne,Joe Schriner,0
Wayne,Joseph R. Biden,125
Wayne,Kasey Wells,0
Wayne,Mitchell Williams,0
Wayne,Randall F,0
Wayne,Shawn Howard,0
Wayne,Valerie Mccray,0
Wayne,Abram Loeb,0
Wayne,Brian Carroll,0
Wayne,Christopher Stried,0
Wayne,Deborah Rouse,0
Wayne,Donald J. Trump,324
Wayne,Howie Hawkins,1
Wayne,James L Johnson Jr.,0
Wayne,Jo Jorgensen,8
Wayne,Joe Schriner,0
Wayne,Joseph R. Biden,121
Wayne,Kasey Wells,0
Wayne,Mitchell Williams,0
Wayne,Randall F,0
Wayne,Shawn Howard,0
Wayne,Valerie Mccray,0
Wayne,Abram Loeb,0
Wayne,Brian Carroll,0
Wayne,Christopher Stried,0
Wayne,Deborah Rouse,0
Wayne,Donald J. Trump,442
Wayne,Howie Hawkins,0
Wayne,James L Johnson Jr.,0
Wayne,Jo Jorgensen,6
Wayne,Joe Schriner,0
Wayne,Joseph R. Biden,118
Wayne,Kasey Wells,0
Wayne,Mitchell Williams,0
Wayne,Randall F,0
Wayne,Shawn Howard,0
Wayne,Valerie Mccray,0
Wells,Abram Loeb,0
Wells,Brian Carroll,0
Wells,Christopher Stried,0
Wells,Deborah Rouse,0
Wells,Donald J. Trump,393
Wells,Howie Hawkins,0
Wells,James L Johnson Jr.,0
Wells,Jo Jorgensen,17
Wells,Joe Schriner,0
Wells,Joseph R. Biden,148
Wells,Kasey Wells,0
Wells,Mitchell Williams,0
Wells,Randall F,0
Wells,Shawn Howard,0
Wells,Valerie Mccray,0
Wells,Abram Loeb,0
Wells,Brian Carroll,0
Wells,Christopher Stried,0
Wells,Deborah Rouse,0
Wells,Donald J. Trump,308
Wells,Howie Hawkins,0
Wells,James L Johnson Jr.,0
Wells,Jo Jorgensen,11
Wells,Joe Schriner,0
Wells,Joseph R. Biden,109
Wells,Kasey Wells,0
Wells,Mitchell Williams,0
Wells,Randall F,0
Wells,Shawn Howard,0
Wells,Valerie Mccray,0
Wells,Abram Loeb,0
Wells,Brian Carroll,0
Wells,Christopher Stried,0
Wells,Deborah Rouse,0
Wells,Donald J. Trump,368
Wells,Howie Hawkins,0
Wells,James L Johnson Jr.,0
Wells,Jo Jorgensen,15
Wells,Joe Schriner,0
Wells,Joseph R. Biden,109
Wells,Kasey Wells,0
Wells,Mitchell Williams,0
Wells,Randall F,0
Wells,Shawn Howard,0
Wells,Valerie Mccray,0
Wells,Abram Loeb,0
Wells,Brian Carroll,0
Wells,Christopher Stried,0
Wells,Deborah Rouse,0
Wells,Donald J. Trump,361
Wells,Howie Hawkins,0
Wells,James L Johnson Jr.,0
Wells,Jo Jorgensen,13
Wells,Joe Schriner,0
Wells,Joseph R. Biden,122
Wells,Kasey Wells,0
Wells,Mitchell Williams,0
Wells,Randall F,0
Wells,Shawn Howard,0
Wells,Valerie Mccray,0
Wells,Abram Loeb,0
Wells,Brian Carroll,0
Wells,Christopher Stried,0
Wells,Deborah Rouse,0
Wells,Donald J. Trump,661
Wells,Howie Hawkins,0
Wells,James L Johnson Jr.,0
Wells,Jo Jorgensen,16
Wells,Joe Schriner,0
Wells,Joseph R. Biden,258
Wells,Kasey Wells,0
Wells,Mitchell Williams,0
Wells,Randall F,0
Wells,Shawn Howard,0
Wells,Valerie Mccray,0
Wells,Abram Loeb,0
Wells,Brian Carroll,0
Wells,Christopher Stried,0
Wells,Deborah Rouse,0
Wells,Donald J. Trump,272
Wells,Howie Hawkins,0
Wells,James L Johnson Jr.,0
Wells,Jo Jorgensen,4
Wells,Joe Schriner,0
Wells,Joseph R. Biden,73
Wells,Kasey Wells,0
Wells,Mitchell Williams,0
Wells,Randall F,0
Wells,Shawn Howard,0
Wells,Valerie Mccray,0
Wells,Abram Loeb,0
Wells,Brian Carroll,0
Wells,Christopher Stried,0
Wells,Deborah Rouse,0
Wells,Donald J. Trump,608
Wells,Howie Hawkins,0
Wells,James L Johnson Jr.,0
Wells,Jo Jorgensen,20
Wells,Joe Schriner,0
Wells,Joseph R. Biden,179
Wells,Kasey Wells,0
Wells,Mitchell Williams,0
Wells,Randall F,0
Wells,Shawn Howard,0
Wells,Valerie Mccray,0
Wells,Abram Loeb,0
Wells,Brian Carroll,2
Wells,Christopher Stried,0
Wells,Deborah Rouse,0
Wells,Donald J. Trump,302
Wells,Howie Hawkins,0
Wells,James L Johnson Jr.,0
Wells,Jo Jorgensen,12
Wells,Joe Schriner,0
Wells,Joseph R. Biden,124
Wells,Kasey Wells,0
Wells,Mitchell Williams,0
Wells,Randall F,0
Wells,Shawn Howard,0
Wells,Valerie Mccray,0
Wells,Abram Loeb,0
Wells,Brian Carroll,0
Wells,Christopher Stried,0
Wells,Deborah Rouse,0
Wells,Donald J. Trump,392
Wells,Howie Hawkins,0
Wells,James L Johnson Jr.,0
Wells,Jo Jorgensen,10
Wells,Joe Schriner,0
Wells,Joseph R. Biden,77
Wells,Kasey Wells,0
Wells,Mitchell Williams,0
Wells,Randall F,0
Wells,Shawn Howard,0
Wells,Valerie Mccray,0
Wells,Abram Loeb,0
Wells,Brian Carroll,0
Wells,Christopher Stried,0
Wells,Deborah Rouse,0
Wells,Donald J. Trump,415
Wells,Howie Hawkins,0
Wells,James L Johnson Jr.,0
Wells,Jo Jorgensen,9
Wells,Joe Schriner,0
Wells,Joseph R. Biden,64
Wells,Kasey Wells,0
Wells,Mitchell Williams,0
Wells,Randall F,0
Wells,Shawn Howard,0
Wells,Valerie Mccray,0
Wells,Abram Loeb,0
Wells,Brian Carroll,0
Wells,Christopher Stried,0
Wells,Deborah Rouse,0
Wells,Donald J. Trump,473
Wells,Howie Hawkins,0
Wells,James L Johnson Jr.,0
Wells,Jo Jorgensen,12
Wells,Joe Schriner,0
Wells,Joseph R. Biden,113
Wells,Kasey Wells,0
Wells,Mitchell Williams,0
Wells,Randall F,0
Wells,Shawn Howard,0
Wells,Valerie Mccray,0
Wells,Abram Loeb,0
Wells,Brian Carroll,0
Wells,Christopher Stried,0
Wells,Deborah Rouse,0
Wells,Donald J. Trump,368
Wells,Howie Hawkins,0
Wells,James L Johnson Jr.,0
Wells,Jo Jorgensen,8
Wells,Joe Schriner,0
Wells,Joseph R. Biden,63
Wells,Kasey Wells,0
Wells,Mitchell Williams,0
Wells,Randall F,0
Wells,Shawn Howard,0
Wells,Valerie Mccray,0
Wells,Abram Loeb,0
Wells,Brian Carroll,1
Wells,Christopher Stried,0
Wells,Deborah Rouse,0
Wells,Donald J. Trump,590
Wells,Howie Hawkins,0
Wells,James L Johnson Jr.,0
Wells,Jo Jorgensen,6
Wells,Joe Schriner,0
Wells,Joseph R. Biden,136
Wells,Kasey Wells,0
Wells,Mitchell Williams,0
Wells,Randall F,0
Wells,Shawn Howard,0
Wells,Valerie Mccray,0
Wells,Abram Loeb,0
Wells,Brian Carroll,0
Wells,Christopher Stried,0
Wells,Deborah Rouse,0
Wells,Donald J. Trump,501
Wells,Howie Hawkins,0
Wells,James L Johnson Jr.,0
Wells,Jo Jorgensen,6
Wells,Joe Schriner,0
Wells,Joseph R. Biden,107
Wells,Kasey Wells,0
Wells,Mitchell Williams,0
Wells,Randall F,0
Wells,Shawn Howard,0
Wells,Valerie Mccray,0
Wells,Abram Loeb,0
Wells,Brian Carroll,0
Wells,Christopher Stried,0
Wells,Deborah Rouse,0
Wells,Donald J. Trump,595
Wells,Howie Hawkins,0
Wells,James L Johnson Jr.,0
Wells,Jo Jorgensen,13
Wells,Joe Schriner,0
Wells,Joseph R. Biden,100
Wells,Kasey Wells,0
Wells,Mitchell Williams,0
Wells,Randall F,0
Wells,Shawn Howard,0
Wells,Valerie Mccray,0
Wells,Abram Loeb,0
Wells,Brian Carroll,0
Wells,Christopher Stried,0
Wells,Deborah Rouse,0
Wells,Donald J. Trump,583
Wells,Howie Hawkins,0
Wells,James L Johnson Jr.,0
Wells,Jo Jorgensen,8
Wells,Joe Schriner,0
Wells,Joseph R. Biden,133
Wells,Kasey Wells,0
Wells,Mitchell Williams,0
Wells,Randall F,0
Wells,Shawn Howard,0
Wells,Valerie Mccray,0
Wells,Abram Loeb,0
Wells,Brian Carroll,0
Wells,Christopher Stried,0
Wells,Deborah Rouse,0
Wells,Donald J. Trump,437
Wells,Howie Hawkins,0
Wells,James L Johnson Jr.,0
Wells,Jo Jorgensen,5
Wells,Joe Schriner,0
Wells,Joseph R. Biden,96
Wells,Kasey Wells,0
Wells,Mitchell Williams,0
Wells,Randall F,0
Wells,Shawn Howard,0
Wells,Valerie Mccray,0
Wells,Abram Loeb,0
Wells,Brian Carroll,0
Wells,Christopher Stried,0
Wells,Deborah Rouse,0
Wells,Donald J. Trump,398
Wells,Howie Hawkins,0
Wells,James L Johnson Jr.,0
Wells,Jo Jorgensen,7
Wells,Joe Schriner,0
Wells,Joseph R. Biden,78
Wells,Kasey Wells,0
Wells,Mitchell Williams,0
Wells,Randall F,0
Wells,Shawn Howard,0
Wells,Valerie Mccray,0
Wells,Abram Loeb,0
Wells,Brian Carroll,0
Wells,Christopher Stried,0
Wells,Deborah Rouse,0
Wells,Donald J. Trump,582
Wells,Howie Hawkins,1
Wells,James L Johnson Jr.,0
Wells,Jo Jorgensen,16
Wells,Joe Schriner,0
Wells,Joseph R. Biden,196
Wells,Kasey Wells,0
Wells,Mitchell Williams,0
Wells,Randall F,0
Wells,Shawn Howard,0
Wells,Valerie Mccray,0
Wells,Abram Loeb,0
Wells,Brian Carroll,0
Wells,Christopher Stried,0
Wells,Deborah Rouse,0
Wells,Donald J. Trump,685
Wells,Howie Hawkins,0
Wells,James L Johnson Jr.,0
Wells,Jo Jorgensen,20
Wells,Joe Schriner,0
Wells,Joseph R. Biden,211
Wells,Kasey Wells,0
Wells,Mitchell Williams,0
Wells,Randall F,0
Wells,Shawn Howard,0
Wells,Valerie Mccray,0
Wells,Abram Loeb,0
Wells,Brian Carroll,1
Wells,Christopher Stried,0
Wells,Deborah Rouse,0
Wells,Donald J. Trump,683
Wells,Howie Hawkins,0
Wells,James L Johnson Jr.,0
Wells,Jo Jorgensen,14
Wells,Joe Schriner,0
Wells,Joseph R. Biden,168
Wells,Kasey Wells,0
Wells,Mitchell Williams,0
Wells,Randall F,0
Wells,Shawn Howard,0
Wells,Valerie Mccray,0
Wells,Abram Loeb,0
Wells,Brian Carroll,0
Wells,Christopher Stried,0
Wells,Deborah Rouse,0
Wells,Donald J. Trump,880
Wells,Howie Hawkins,1
Wells,James L Johnson Jr.,0
Wells,Jo Jorgensen,19
Wells,Joe Schriner,0
Wells,Joseph R. Biden,264
Wells,Kasey Wells,0
Wells,Mitchell Williams,0
Wells,Randall F,0
Wells,Shawn Howard,0
Wells,Valerie Mccray,0
White,Abram Loeb,0
White,Brian Carroll,0
White,Christopher Stried,0
White,Deborah Rouse,0
White,Donald J. Trump,328
White,Howie Hawkins,0
White,James L Johnson Jr.,0
White,Jo Jorgensen,8
White,Joe Schriner,0
White,Joseph R. Biden,103
White,Kasey Wells,0
White,Mitchell Williams,0
White,Randall F,0
White,Shawn Howard,0
White,Valerie Mccray,0
White,Abram Loeb,0
White,Brian Carroll,0
White,Christopher Stried,0
White,Deborah Rouse,0
White,Donald J. Trump,219
White,Howie Hawkins,0
White,James L Johnson Jr.,0
White,Jo Jorgensen,5
White,Joe Schriner,0
White,Joseph R. Biden,36
White,Kasey Wells,0
White,Mitchell Williams,0
White,Randall F,0
White,Shawn Howard,0
White,Valerie Mccray,0
White,Abram Loeb,0
White,Brian Carroll,0
White,Christopher Stried,0
White,Deborah Rouse,0
White,Donald J. Trump,382
White,Howie Hawkins,0
White,James L Johnson Jr.,0
White,Jo Jorgensen,6
White,Joe Schriner,0
White,Joseph R. Biden,125
White,Kasey Wells,0
White,Mitchell Williams,0
White,Randall F,0
White,Shawn Howard,0
White,Valerie Mccray,0
White,Abram Loeb,0
White,Brian Carroll,0
White,Christopher Stried,0
White,Deborah Rouse,0
White,Donald J. Trump,252
White,Howie Hawkins,0
White,James L Johnson Jr.,0
White,Jo Jorgensen,4
White,Joe Schriner,0
White,Joseph R. Biden,47
White,Kasey Wells,0
White,Mitchell Williams,0
White,Randall F,0
White,Shawn Howard,0
White,Valerie Mccray,0
White,Abram Loeb,0
White,Brian Carroll,0
White,Christopher Stried,0
White,Deborah Rouse,0
White,Donald J. Trump,828
White,Howie Hawkins,0
White,James L Johnson Jr.,0
White,Jo Jorgensen,7
White,Joe Schriner,0
White,Joseph R. Biden,236
White,Kasey Wells,0
White,Mitchell Williams,0
White,Randall F,0
White,Shawn Howard,0
White,Valerie Mccray,0
White,Abram Loeb,0
White,Brian Carroll,0
White,Christopher Stried,0
White,Deborah Rouse,0
White,Donald J. Trump,200
White,Howie Hawkins,0
White,James L Johnson Jr.,0
White,Jo Jorgensen,3
White,Joe Schriner,0
White,Joseph R. Biden,51
White,Kasey Wells,0
White,Mitchell Williams,0
White,Randall F,0
White,Shawn Howard,0
White,Valerie Mccray,0
White,Abram Loeb,0
White,Brian Carroll,0
White,Christopher Stried,0
White,Deborah Rouse,0
White,Donald J. Trump,781
White,Howie Hawkins,0
White,James L Johnson Jr.,0
White,Jo Jorgensen,17
White,Joe Schriner,0
White,Joseph R. Biden,281
White,Kasey Wells,0
White,Mitchell Williams,0
White,Randall F,0
White,Shawn Howard,0
White,Valerie Mccray,0
White,Abram Loeb,0
White,Brian Carroll,0
White,Christopher Stried,0
White,Deborah Rouse,0
White,Donald J. Trump,0
White,Howie Hawkins,0
White,James L Johnson Jr.,0
White,Jo Jorgensen,0
White,Joe Schriner,0
White,Joseph R. Biden,0
White,Kasey Wells,0
White,Mitchell Williams,0
White,Randall F,0
White,Shawn Howard,0
White,Valerie Mccray,0
White,Abram Loeb,0
White,Brian Carroll,0
White,Christopher Stried,0
White,Deborah Rouse,0
White,Donald J. Trump,467
White,Howie Hawkins,0
White,James L Johnson Jr.,0
White,Jo Jorgensen,14
White,Joe Schriner,0
White,Joseph R. Biden,232
White,Kasey Wells,0
White,Mitchell Williams,0
White,Randall F,0
White,Shawn Howard,0
White,Valerie Mccray,0
White,Abram Loeb,0
White,Brian Carroll,0
White,Christopher Stried,0
White,Deborah Rouse,0
White,Donald J. Trump,712
White,Howie Hawkins,0
White,James L Johnson Jr.,0
White,Jo Jorgensen,19
White,Joe Schriner,0
White,Joseph R. Biden,311
White,Kasey Wells,0
White,Mitchell Williams,0
White,Randall F,0
White,Shawn Howard,0
White,Valerie Mccray,0
White,Abram Loeb,0
White,Brian Carroll,1
White,Christopher Stried,0
White,Deborah Rouse,0
White,Donald J. Trump,549
White,Howie Hawkins,0
White,James L Johnson Jr.,0
White,Jo Jorgensen,13
White,Joe Schriner,0
White,Joseph R. Biden,141
White,Kasey Wells,0
White,Mitchell Williams,0
White,Randall F,0
White,Shawn Howard,0
White,Valerie Mccray,0
White,Abram Loeb,0
White,Brian Carroll,1
White,Christopher Stried,0
White,Deborah Rouse,0
White,Donald J. Trump,97
White,Howie Hawkins,0
White,James L Johnson Jr.,0
White,Jo Jorgensen,5
White,Joe Schriner,0
White,Joseph R. Biden,39
White,Kasey Wells,0
White,Mitchell Williams,0
White,Randall F,0
White,Shawn Howard,0
White,Valerie Mccray,0
White,Abram Loeb,0
White,Brian Carroll,2
White,Christopher Stried,0
White,Deborah Rouse,0
White,Donald J. Trump,603
White,Howie Hawkins,0
White,James L Johnson Jr.,0
White,Jo Jorgensen,11
White,Joe Schriner,0
White,Joseph R. Biden,270
White,Kasey Wells,0
White,Mitchell Williams,0
White,Randall F,0
White,Shawn Howard,0
White,Valerie Mccray,0
White,Abram Loeb,0
White,Brian Carroll,0
White,Christopher Stried,0
White,Deborah Rouse,0
White,Donald J. Trump,497
White,Howie Hawkins,0
White,James L Johnson Jr.,0
White,Jo Jorgensen,14
White,Joe Schriner,0
White,Joseph R. Biden,205
White,Kasey Wells,0
White,Mitchell Williams,0
White,Randall F,0
White,Shawn Howard,0
White,Valerie Mccray,0
White,Abram Loeb,0
White,Brian Carroll,0
White,Christopher Stried,0
White,Deborah Rouse,0
White,Donald J. Trump,520
White,Howie Hawkins,0
White,James L Johnson Jr.,0
White,Jo Jorgensen,10
White,Joe Schriner,0
White,Joseph R. Biden,191
White,Kasey Wells,0
White,Mitchell Williams,0
White,Randall F,0
White,Shawn Howard,0
White,Valerie Mccray,0
White,Abram Loeb,0
White,Brian Carroll,0
White,Christopher Stried,0
White,Deborah Rouse,0
White,Donald J. Trump,376
White,Howie Hawkins,0
White,James L Johnson Jr.,0
White,Jo Jorgensen,3
White,Joe Schriner,0
White,Joseph R. Biden,230
White,Kasey Wells,0
White,Mitchell Williams,0
White,Randall F,0
White,Shawn Howard,0
White,Valerie Mccray,0
White,Abram Loeb,0
White,Brian Carroll,0
White,Christopher Stried,0
White,Deborah Rouse,0
White,Donald J. Trump,247
White,Howie Hawkins,2
White,James L Johnson Jr.,0
White,Jo Jorgensen,13
White,Joe Schriner,0
White,Joseph R. Biden,124
White,Kasey Wells,0
White,Mitchell Williams,0
White,Randall F,0
White,Shawn Howard,0
White,Valerie Mccray,0
White,Abram Loeb,0
White,Brian Carroll,1
White,Christopher Stried,0
White,Deborah Rouse,0
White,Donald J. Trump,344
White,Howie Hawkins,0
White,James L Johnson Jr.,0
White,Jo Jorgensen,9
White,Joe Schriner,0
White,Joseph R. Biden,170
White,Kasey Wells,0
White,Mitchell Williams,0
White,Randall F,0
White,Shawn Howard,0
White,Valerie Mccray,0
White,Abram Loeb,0
White,Brian Carroll,0
White,Christopher Stried,0
White,Deborah Rouse,0
White,Donald J. Trump,387
White,Howie Hawkins,0
White,James L Johnson Jr.,0
White,Jo Jorgensen,5
White,Joe Schriner,0
White,Joseph R. Biden,220
White,Kasey Wells,0
White,Mitchell Williams,0
White,Randall F,0
White,Shawn Howard,0
White,Valerie Mccray,0
White,Abram Loeb,0
White,Brian Carroll,0
White,Christopher Stried,0
White,Deborah Rouse,0
White,Donald J. Trump,168
White,Howie Hawkins,0
White,James L Johnson Jr.,0
White,Jo Jorgensen,4
White,Joe Schriner,0
White,Joseph R. Biden,20
White,Kasey Wells,0
White,Mitchell Williams,0
White,Randall F,0
White,Shawn Howard,0
White,Valerie Mccray,0
Whitley,Abram Loeb,0
Whitley,Brian Carroll,0
Whitley,Christopher Stried,0
Whitley,Deborah Rouse,0
Whitley,Donald J. Trump,369
Whitley,Howie Hawkins,0
Whitley,James L Johnson Jr.,0
Whitley,Jo Jorgensen,19
Whitley,Joe Schriner,0
Whitley,Joseph R. Biden,126
Whitley,Kasey Wells,0
Whitley,Mitchell Williams,0
Whitley,Randall F,0
Whitley,Shawn Howard,0
Whitley,Valerie Mccray,0
Whitley,Abram Loeb,0
Whitley,Brian Carroll,0
Whitley,Christopher Stried,0
Whitley,Deborah Rouse,0
Whitley,Donald J. Trump,423
Whitley,Howie Hawkins,0
Whitley,James L Johnson Jr.,0
